0,1,2,3
1952-06-18,-999.0,-999.0,-999.0
1952-06-19,-999.0,-999.0,-999.0
1952-06-20,-999.0,-999.0,-999.0
1952-06-21,-999.0,-999.0,-999.0
1952-06-22,-999.0,-999.0,-999.0
1952-06-23,-999.0,-999.0,-999.0
1952-06-24,-999.0,-999.0,-999.0
1952-06-25,-999.0,-999.0,-999.0
1952-06-26,-999.0,-999.0,-999.0
1952-06-27,-999.0,-999.0,-999.0
1952-06-28,-999.0,-999.0,-999.0
1952-06-29,-999.0,-999.0,-999.0
1952-06-30,-999.0,-999.0,-999.0
1952-07-01,-999.0,-999.0,-999.0
1952-07-02,-999.0,-999.0,-999.0
1952-07-03,-999.0,-999.0,-999.0
1952-07-04,-999.0,-999.0,-999.0
1952-07-05,-999.0,-999.0,-999.0
1952-07-06,-999.0,-999.0,-999.0
1952-07-07,-999.0,-999.0,-999.0
1952-07-08,-999.0,-999.0,-999.0
1952-07-09,-999.0,-999.0,-999.0
1952-07-10,-999.0,-999.0,-999.0
1952-07-11,-999.0,-999.0,-999.0
1952-07-12,-999.0,-999.0,-999.0
1952-07-13,-999.0,-999.0,-999.0
1952-07-14,-999.0,-999.0,-999.0
1952-07-15,-999.0,-999.0,-999.0
1952-07-16,-999.0,-999.0,-999.0
1952-07-17,-999.0,-999.0,-999.0
1952-07-18,-999.0,-999.0,-999.0
1952-07-19,-999.0,-999.0,-999.0
1952-07-20,-999.0,-999.0,-999.0
1952-07-21,-999.0,-999.0,-999.0
1952-07-22,-999.0,-999.0,-999.0
1952-07-23,-999.0,-999.0,-999.0
1952-07-24,-999.0,-999.0,-999.0
1952-07-25,-999.0,-999.0,-999.0
1952-07-26,-999.0,-999.0,-999.0
1952-07-27,-999.0,-999.0,-999.0
1952-07-28,-999.0,-999.0,-999.0
1952-07-29,-999.0,-999.0,-999.0
1952-07-30,-999.0,-999.0,-999.0
1952-07-31,-999.0,-999.0,-999.0
1952-08-01,-999.0,-999.0,-999.0
1952-08-02,-999.0,-999.0,-999.0
1952-08-03,-999.0,-999.0,-999.0
1952-08-04,-999.0,-999.0,-999.0
1952-08-05,-999.0,-999.0,-999.0
1952-08-06,-999.0,-999.0,-999.0
1952-08-07,-999.0,-999.0,-999.0
1952-08-08,-999.0,-999.0,-999.0
1952-08-09,-999.0,-999.0,-999.0
1952-08-10,-999.0,-999.0,-999.0
1952-08-11,-999.0,-999.0,-999.0
1952-08-12,-999.0,-999.0,-999.0
1952-08-13,-999.0,-999.0,-999.0
1952-08-14,-999.0,-999.0,-999.0
1952-08-15,-999.0,-999.0,-999.0
1952-08-16,-999.0,-999.0,-999.0
1952-08-17,-999.0,-999.0,-999.0
1952-08-18,-999.0,-999.0,-999.0
1952-08-19,-999.0,-999.0,-999.0
1952-08-20,-999.0,-999.0,-999.0
1952-08-21,-999.0,-999.0,-999.0
1952-08-22,-999.0,-999.0,-999.0
1952-08-23,-999.0,-999.0,-999.0
1952-08-24,-999.0,-999.0,-999.0
1952-08-25,-999.0,-999.0,-999.0
1952-08-26,-999.0,-999.0,-999.0
1952-08-27,-999.0,-999.0,-999.0
1952-08-28,-999.0,-999.0,-999.0
1952-08-29,-999.0,-999.0,-999.0
1952-08-30,-999.0,-999.0,-999.0
1952-08-31,-999.0,-999.0,-999.0
1952-09-01,-999.0,-999.0,-999.0
1952-09-02,-999.0,-999.0,-999.0
1952-09-03,-999.0,-999.0,-999.0
1952-09-04,-999.0,-999.0,-999.0
1952-09-05,-999.0,-999.0,-999.0
1952-09-06,-999.0,-999.0,-999.0
1952-09-07,-999.0,-999.0,-999.0
1952-09-08,-999.0,-999.0,-999.0
1952-09-09,-999.0,-999.0,-999.0
1952-09-10,-999.0,-999.0,-999.0
1952-09-11,-999.0,-999.0,-999.0
1952-09-12,-999.0,-999.0,-999.0
1952-09-13,-999.0,-999.0,-999.0
1952-09-14,-999.0,-999.0,-999.0
1952-09-15,-999.0,-999.0,-999.0
1952-09-16,-999.0,-999.0,-999.0
1952-09-17,-999.0,-999.0,-999.0
1952-09-18,-999.0,-999.0,-999.0
1952-09-19,-999.0,-999.0,-999.0
1952-09-20,-999.0,-999.0,-999.0
1952-09-21,-999.0,-999.0,-999.0
1952-09-22,-999.0,-999.0,-999.0
1952-09-23,-999.0,-999.0,-999.0
1952-09-24,-999.0,-999.0,-999.0
1952-09-25,-999.0,-999.0,-999.0
1952-09-26,-999.0,-999.0,-999.0
1952-09-27,-999.0,-999.0,-999.0
1952-09-28,-999.0,-999.0,-999.0
1952-09-29,-999.0,-999.0,-999.0
1952-09-30,-999.0,-999.0,-999.0
1952-10-01,-999.0,-999.0,-999.0
1952-10-02,-999.0,-999.0,-999.0
1952-10-03,-999.0,-999.0,-999.0
1952-10-04,-999.0,-999.0,-999.0
1952-10-05,-999.0,-999.0,-999.0
1952-10-06,-999.0,-999.0,-999.0
1952-10-07,-999.0,-999.0,-999.0
1952-10-08,-999.0,-999.0,-999.0
1952-10-09,-999.0,-999.0,-999.0
1952-10-10,-999.0,-999.0,-999.0
1952-10-11,-999.0,-999.0,-999.0
1952-10-12,-999.0,-999.0,-999.0
1952-10-13,-999.0,-999.0,-999.0
1952-10-14,-999.0,-999.0,-999.0
1952-10-15,-999.0,-999.0,-999.0
1952-10-16,-999.0,-999.0,-999.0
1952-10-17,-999.0,-999.0,-999.0
1952-10-18,-999.0,-999.0,-999.0
1952-10-19,-999.0,-999.0,-999.0
1952-10-20,-999.0,-999.0,-999.0
1952-10-21,-999.0,-999.0,-999.0
1952-10-22,-999.0,-999.0,-999.0
1952-10-23,-999.0,-999.0,-999.0
1952-10-24,-999.0,-999.0,-999.0
1952-10-25,-999.0,-999.0,-999.0
1952-10-26,-999.0,-999.0,-999.0
1952-10-27,-999.0,-999.0,-999.0
1952-10-28,-999.0,-999.0,-999.0
1952-10-29,-999.0,-999.0,-999.0
1952-10-30,-999.0,-999.0,-999.0
1952-10-31,-999.0,-999.0,-999.0
1952-11-01,-999.0,-999.0,-999.0
1952-11-02,-999.0,-999.0,-999.0
1952-11-03,-999.0,-999.0,-999.0
1952-11-04,-999.0,-999.0,-999.0
1952-11-05,-999.0,-999.0,-999.0
1952-11-06,-999.0,-999.0,-999.0
1952-11-07,-999.0,-999.0,-999.0
1952-11-08,-999.0,-999.0,-999.0
1952-11-09,-999.0,-999.0,-999.0
1952-11-10,-999.0,-999.0,-999.0
1952-11-11,-999.0,-999.0,-999.0
1952-11-12,-999.0,-999.0,-999.0
1952-11-13,-999.0,-999.0,-999.0
1952-11-14,-999.0,-999.0,-999.0
1952-11-15,-999.0,-999.0,-999.0
1952-11-16,-999.0,-999.0,-999.0
1952-11-17,-999.0,-999.0,-999.0
1952-11-18,-999.0,-999.0,-999.0
1952-11-19,-999.0,-999.0,-999.0
1952-11-20,-999.0,-999.0,-999.0
1952-11-21,-999.0,-999.0,-999.0
1952-11-22,-999.0,-999.0,-999.0
1952-11-23,-999.0,-999.0,-999.0
1952-11-24,-999.0,-999.0,-999.0
1952-11-25,-999.0,-999.0,-999.0
1952-11-26,-999.0,-999.0,-999.0
1952-11-27,-999.0,-999.0,-999.0
1952-11-28,-999.0,-999.0,-999.0
1952-11-29,-999.0,-999.0,-999.0
1952-11-30,-999.0,-999.0,-999.0
1952-12-01,-999.0,-999.0,-999.0
1952-12-02,-999.0,-999.0,-999.0
1952-12-03,-999.0,-999.0,-999.0
1952-12-04,-999.0,-999.0,-999.0
1952-12-05,-999.0,-999.0,-999.0
1952-12-06,-999.0,-999.0,-999.0
1952-12-07,-999.0,-999.0,-999.0
1952-12-08,-999.0,-999.0,-999.0
1952-12-09,-999.0,-999.0,-999.0
1952-12-10,-999.0,-999.0,-999.0
1952-12-11,-999.0,-999.0,-999.0
1952-12-12,-999.0,-999.0,-999.0
1952-12-13,-999.0,-999.0,-999.0
1952-12-14,-999.0,-999.0,-999.0
1952-12-15,-999.0,-999.0,-999.0
1952-12-16,-999.0,-999.0,-999.0
1952-12-17,-999.0,-999.0,-999.0
1952-12-18,-999.0,-999.0,-999.0
1952-12-19,-999.0,-999.0,-999.0
1952-12-20,-999.0,-999.0,-999.0
1952-12-21,-999.0,-999.0,-999.0
1952-12-22,-999.0,-999.0,-999.0
1952-12-23,-999.0,-999.0,-999.0
1952-12-24,-999.0,-999.0,-999.0
1952-12-25,-999.0,-999.0,-999.0
1952-12-26,-999.0,-999.0,-999.0
1952-12-27,-999.0,-999.0,-999.0
1952-12-28,-999.0,-999.0,-999.0
1952-12-29,-999.0,-999.0,-999.0
1952-12-30,-999.0,-999.0,-999.0
1952-12-31,-999.0,-999.0,-999.0
1953-01-01,-999.0,-999.0,-999.0
1953-01-02,-999.0,-999.0,-999.0
1953-01-03,-999.0,-999.0,-999.0
1953-01-04,-999.0,-999.0,-999.0
1953-01-05,-999.0,-999.0,-999.0
1953-01-06,-999.0,-999.0,-999.0
1953-01-07,-999.0,-999.0,-999.0
1953-01-08,-999.0,-999.0,-999.0
1953-01-09,-999.0,-999.0,-999.0
1953-01-10,-999.0,-999.0,-999.0
1953-01-11,-999.0,-999.0,-999.0
1953-01-12,-999.0,-999.0,-999.0
1953-01-13,-999.0,-999.0,-999.0
1953-01-14,-999.0,-999.0,-999.0
1953-01-15,-999.0,-999.0,-999.0
1953-01-16,-999.0,-999.0,-999.0
1953-01-17,-999.0,-999.0,-999.0
1953-01-18,-999.0,-999.0,-999.0
1953-01-19,-999.0,-999.0,-999.0
1953-01-20,-999.0,-999.0,-999.0
1953-01-21,-999.0,-999.0,-999.0
1953-01-22,-999.0,-999.0,-999.0
1953-01-23,-999.0,-999.0,-999.0
1953-01-24,-999.0,-999.0,-999.0
1953-01-25,-999.0,-999.0,-999.0
1953-01-26,-999.0,-999.0,-999.0
1953-01-27,-999.0,-999.0,-999.0
1953-01-28,-999.0,-999.0,-999.0
1953-01-29,-999.0,-999.0,-999.0
1953-01-30,-999.0,-999.0,-999.0
1953-01-31,-999.0,-999.0,-999.0
1953-02-01,-999.0,-999.0,-999.0
1953-02-02,-999.0,-999.0,-999.0
1953-02-03,-999.0,-999.0,-999.0
1953-02-04,-999.0,-999.0,-999.0
1953-02-05,-999.0,-999.0,-999.0
1953-02-06,-999.0,-999.0,-999.0
1953-02-07,-999.0,-999.0,-999.0
1953-02-08,-999.0,-999.0,-999.0
1953-02-09,-999.0,-999.0,-999.0
1953-02-10,-999.0,-999.0,-999.0
1953-02-11,-999.0,-999.0,-999.0
1953-02-12,-999.0,-999.0,-999.0
1953-02-13,-999.0,-999.0,-999.0
1953-02-14,-999.0,-999.0,-999.0
1953-02-15,-999.0,-999.0,-999.0
1953-02-16,-999.0,-999.0,-999.0
1953-02-17,-999.0,-999.0,-999.0
1953-02-18,-999.0,-999.0,-999.0
1953-02-19,-999.0,-999.0,-999.0
1953-02-20,-999.0,-999.0,-999.0
1953-02-21,-999.0,-999.0,-999.0
1953-02-22,-999.0,-999.0,-999.0
1953-02-23,-999.0,-999.0,-999.0
1953-02-24,-999.0,-999.0,-999.0
1953-02-25,-999.0,-999.0,-999.0
1953-02-26,-999.0,-999.0,-999.0
1953-02-27,-999.0,-999.0,-999.0
1953-02-28,-999.0,-999.0,-999.0
1953-03-01,-999.0,-999.0,-999.0
1953-03-02,-999.0,-999.0,-999.0
1953-03-03,-999.0,-999.0,-999.0
1953-03-04,-999.0,-999.0,-999.0
1953-03-05,-999.0,-999.0,-999.0
1953-03-06,-999.0,-999.0,-999.0
1953-03-07,-999.0,-999.0,-999.0
1953-03-08,-999.0,-999.0,-999.0
1953-03-09,-999.0,-999.0,-999.0
1953-03-10,-999.0,-999.0,-999.0
1953-03-11,-999.0,-999.0,-999.0
1953-03-12,-999.0,-999.0,-999.0
1953-03-13,-999.0,-999.0,-999.0
1953-03-14,-999.0,-999.0,-999.0
1953-03-15,-999.0,-999.0,-999.0
1953-03-16,-999.0,-999.0,-999.0
1953-03-17,-999.0,-999.0,-999.0
1953-03-18,-999.0,-999.0,-999.0
1953-03-19,-999.0,-999.0,-999.0
1953-03-20,-999.0,-999.0,-999.0
1953-03-21,-999.0,-999.0,-999.0
1953-03-22,-999.0,-999.0,-999.0
1953-03-23,-999.0,-999.0,-999.0
1953-03-24,-999.0,-999.0,-999.0
1953-03-25,-999.0,-999.0,-999.0
1953-03-26,-999.0,-999.0,-999.0
1953-03-27,-999.0,-999.0,-999.0
1953-03-28,-999.0,-999.0,-999.0
1953-03-29,-999.0,-999.0,-999.0
1953-03-30,-999.0,-999.0,-999.0
1953-03-31,-999.0,-999.0,-999.0
1953-04-01,-999.0,-999.0,-999.0
1953-04-02,-999.0,-999.0,-999.0
1953-04-03,-999.0,-999.0,-999.0
1953-04-04,-999.0,-999.0,-999.0
1953-04-05,-999.0,-999.0,-999.0
1953-04-06,-999.0,-999.0,-999.0
1953-04-07,-999.0,-999.0,-999.0
1953-04-08,-999.0,-999.0,-999.0
1953-04-09,-999.0,-999.0,-999.0
1953-04-10,-999.0,-999.0,-999.0
1953-04-11,-999.0,-999.0,-999.0
1953-04-12,-999.0,-999.0,-999.0
1953-04-13,-999.0,-999.0,-999.0
1953-04-14,-999.0,-999.0,-999.0
1953-04-15,-999.0,-999.0,-999.0
1953-04-16,-999.0,-999.0,-999.0
1953-04-17,-999.0,-999.0,-999.0
1953-04-18,-999.0,-999.0,-999.0
1953-04-19,-999.0,-999.0,-999.0
1953-04-20,-999.0,-999.0,-999.0
1953-04-21,-999.0,-999.0,-999.0
1953-04-22,-999.0,-999.0,-999.0
1953-04-23,-999.0,-999.0,-999.0
1953-04-24,-999.0,-999.0,-999.0
1953-04-25,-999.0,-999.0,-999.0
1953-04-26,-999.0,-999.0,-999.0
1953-04-27,-999.0,-999.0,-999.0
1953-04-28,-999.0,-999.0,-999.0
1953-04-29,-999.0,-999.0,-999.0
1953-04-30,-999.0,-999.0,-999.0
1953-05-01,-999.0,-999.0,-999.0
1953-05-02,-999.0,-999.0,-999.0
1953-05-03,-999.0,-999.0,-999.0
1953-05-04,-999.0,-999.0,-999.0
1953-05-05,-999.0,-999.0,-999.0
1953-05-06,-999.0,-999.0,-999.0
1953-05-07,-999.0,-999.0,-999.0
1953-05-08,-999.0,-999.0,-999.0
1953-05-09,-999.0,-999.0,-999.0
1953-05-10,-999.0,-999.0,-999.0
1953-05-11,-999.0,-999.0,-999.0
1953-05-12,-999.0,-999.0,-999.0
1953-05-13,-999.0,-999.0,-999.0
1953-05-14,-999.0,-999.0,-999.0
1953-05-15,-999.0,-999.0,-999.0
1953-05-16,-999.0,-999.0,-999.0
1953-05-17,-999.0,-999.0,-999.0
1953-05-18,-999.0,-999.0,-999.0
1953-05-19,-999.0,-999.0,-999.0
1953-05-20,-999.0,-999.0,-999.0
1953-05-21,-999.0,-999.0,-999.0
1953-05-22,-999.0,-999.0,-999.0
1953-05-23,-999.0,-999.0,-999.0
1953-05-24,-999.0,-999.0,-999.0
1953-05-25,-999.0,-999.0,-999.0
1953-05-26,-999.0,-999.0,-999.0
1953-05-27,-999.0,-999.0,-999.0
1953-05-28,-999.0,-999.0,-999.0
1953-05-29,-999.0,-999.0,-999.0
1953-05-30,-999.0,-999.0,-999.0
1953-05-31,-999.0,-999.0,-999.0
1953-06-01,-999.0,-999.0,-999.0
1953-06-02,-999.0,-999.0,-999.0
1953-06-03,-999.0,-999.0,-999.0
1953-06-04,-999.0,-999.0,-999.0
1953-06-05,-999.0,-999.0,-999.0
1953-06-06,-999.0,-999.0,-999.0
1953-06-07,-999.0,-999.0,-999.0
1953-06-08,-999.0,-999.0,-999.0
1953-06-09,-999.0,-999.0,-999.0
1953-06-10,-999.0,-999.0,-999.0
1953-06-11,-999.0,-999.0,-999.0
1953-06-12,-999.0,-999.0,-999.0
1953-06-13,-999.0,-999.0,-999.0
1953-06-14,-999.0,-999.0,-999.0
1953-06-15,-999.0,-999.0,-999.0
1953-06-16,-999.0,-999.0,-999.0
1953-06-17,-999.0,-999.0,-999.0
1953-06-18,-999.0,-999.0,-999.0
1953-06-19,-999.0,-999.0,-999.0
1953-06-20,-999.0,-999.0,-999.0
1953-06-21,-999.0,-999.0,-999.0
1953-06-22,-999.0,-999.0,-999.0
1953-06-23,-999.0,-999.0,-999.0
1953-06-24,-999.0,-999.0,-999.0
1953-06-25,-999.0,-999.0,-999.0
1953-06-26,-999.0,-999.0,-999.0
1953-06-27,-999.0,-999.0,-999.0
1953-06-28,-999.0,-999.0,-999.0
1953-06-29,-999.0,-999.0,-999.0
1953-06-30,-999.0,-999.0,-999.0
1953-07-01,-999.0,-999.0,-999.0
1953-07-02,-999.0,-999.0,-999.0
1953-07-03,-999.0,-999.0,-999.0
1953-07-04,-999.0,-999.0,-999.0
1953-07-05,-999.0,-999.0,-999.0
1953-07-06,-999.0,-999.0,-999.0
1953-07-07,-999.0,-999.0,-999.0
1953-07-08,-999.0,-999.0,-999.0
1953-07-09,-999.0,-999.0,-999.0
1953-07-10,-999.0,-999.0,-999.0
1953-07-11,-999.0,-999.0,-999.0
1953-07-12,-999.0,-999.0,-999.0
1953-07-13,-999.0,-999.0,-999.0
1953-07-14,-999.0,-999.0,-999.0
1953-07-15,-999.0,-999.0,-999.0
1953-07-16,-999.0,-999.0,-999.0
1953-07-17,-999.0,-999.0,-999.0
1953-07-18,-999.0,-999.0,-999.0
1953-07-19,-999.0,-999.0,-999.0
1953-07-20,-999.0,-999.0,-999.0
1953-07-21,-999.0,-999.0,-999.0
1953-07-22,-999.0,-999.0,-999.0
1953-07-23,-999.0,-999.0,-999.0
1953-07-24,-999.0,-999.0,-999.0
1953-07-25,-999.0,-999.0,-999.0
1953-07-26,-999.0,-999.0,-999.0
1953-07-27,-999.0,-999.0,-999.0
1953-07-28,-999.0,-999.0,-999.0
1953-07-29,-999.0,-999.0,-999.0
1953-07-30,-999.0,-999.0,-999.0
1953-07-31,-999.0,-999.0,-999.0
1953-08-01,-999.0,-999.0,-999.0
1953-08-02,-999.0,-999.0,-999.0
1953-08-03,-999.0,-999.0,-999.0
1953-08-04,-999.0,-999.0,-999.0
1953-08-05,-999.0,-999.0,-999.0
1953-08-06,-999.0,-999.0,-999.0
1953-08-07,-999.0,-999.0,-999.0
1953-08-08,-999.0,-999.0,-999.0
1953-08-09,-999.0,-999.0,-999.0
1953-08-10,-999.0,-999.0,-999.0
1953-08-11,-999.0,-999.0,-999.0
1953-08-12,-999.0,-999.0,-999.0
1953-08-13,-999.0,-999.0,-999.0
1953-08-14,-999.0,-999.0,-999.0
1953-08-15,-999.0,-999.0,-999.0
1953-08-16,-999.0,-999.0,-999.0
1953-08-17,-999.0,-999.0,-999.0
1953-08-18,-999.0,-999.0,-999.0
1953-08-19,-999.0,-999.0,-999.0
1953-08-20,-999.0,-999.0,-999.0
1953-08-21,-999.0,-999.0,-999.0
1953-08-22,-999.0,-999.0,-999.0
1953-08-23,-999.0,-999.0,-999.0
1953-08-24,-999.0,-999.0,-999.0
1953-08-25,-999.0,-999.0,-999.0
1953-08-26,-999.0,-999.0,-999.0
1953-08-27,-999.0,-999.0,-999.0
1953-08-28,-999.0,-999.0,-999.0
1953-08-29,-999.0,-999.0,-999.0
1953-08-30,-999.0,-999.0,-999.0
1953-08-31,-999.0,-999.0,-999.0
1953-09-01,-999.0,-999.0,-999.0
1953-09-02,-999.0,-999.0,-999.0
1953-09-03,-999.0,-999.0,-999.0
1953-09-04,-999.0,-999.0,-999.0
1953-09-05,-999.0,-999.0,-999.0
1953-09-06,-999.0,-999.0,-999.0
1953-09-07,-999.0,-999.0,-999.0
1953-09-08,-999.0,-999.0,-999.0
1953-09-09,-999.0,-999.0,-999.0
1953-09-10,-999.0,-999.0,-999.0
1953-09-11,-999.0,-999.0,-999.0
1953-09-12,-999.0,-999.0,-999.0
1953-09-13,-999.0,-999.0,-999.0
1953-09-14,-999.0,-999.0,-999.0
1953-09-15,-999.0,-999.0,-999.0
1953-09-16,-999.0,-999.0,-999.0
1953-09-17,-999.0,-999.0,-999.0
1953-09-18,-999.0,-999.0,-999.0
1953-09-19,-999.0,-999.0,-999.0
1953-09-20,-999.0,-999.0,-999.0
1953-09-21,-999.0,-999.0,-999.0
1953-09-22,-999.0,-999.0,-999.0
1953-09-23,-999.0,-999.0,-999.0
1953-09-24,-999.0,-999.0,-999.0
1953-09-25,-999.0,-999.0,-999.0
1953-09-26,-999.0,-999.0,-999.0
1953-09-27,-999.0,-999.0,-999.0
1953-09-28,-999.0,-999.0,-999.0
1953-09-29,-999.0,-999.0,-999.0
1953-09-30,-999.0,-999.0,-999.0
1953-10-01,-999.0,-999.0,-999.0
1953-10-02,-999.0,-999.0,-999.0
1953-10-03,-999.0,-999.0,-999.0
1953-10-04,-999.0,-999.0,-999.0
1953-10-05,-999.0,-999.0,-999.0
1953-10-06,-999.0,-999.0,-999.0
1953-10-07,-999.0,-999.0,-999.0
1953-10-08,-999.0,-999.0,-999.0
1953-10-09,-999.0,-999.0,-999.0
1953-10-10,-999.0,-999.0,-999.0
1953-10-11,-999.0,-999.0,-999.0
1953-10-12,-999.0,-999.0,-999.0
1953-10-13,-999.0,-999.0,-999.0
1953-10-14,-999.0,-999.0,-999.0
1953-10-15,-999.0,-999.0,-999.0
1953-10-16,-999.0,-999.0,-999.0
1953-10-17,-999.0,-999.0,-999.0
1953-10-18,-999.0,-999.0,-999.0
1953-10-19,-999.0,-999.0,-999.0
1953-10-20,-999.0,-999.0,-999.0
1953-10-21,-999.0,-999.0,-999.0
1953-10-22,-999.0,-999.0,-999.0
1953-10-23,-999.0,-999.0,-999.0
1953-10-24,-999.0,-999.0,-999.0
1953-10-25,-999.0,-999.0,-999.0
1953-10-26,-999.0,-999.0,-999.0
1953-10-27,-999.0,-999.0,-999.0
1953-10-28,-999.0,-999.0,-999.0
1953-10-29,-999.0,-999.0,-999.0
1953-10-30,-999.0,-999.0,-999.0
1953-10-31,-999.0,-999.0,-999.0
1953-11-01,-999.0,-999.0,-999.0
1953-11-02,-999.0,-999.0,-999.0
1953-11-03,-999.0,-999.0,-999.0
1953-11-04,-999.0,-999.0,-999.0
1953-11-05,-999.0,-999.0,-999.0
1953-11-06,-999.0,-999.0,-999.0
1953-11-07,-999.0,-999.0,-999.0
1953-11-08,-999.0,-999.0,-999.0
1953-11-09,-999.0,-999.0,-999.0
1953-11-10,-999.0,-999.0,-999.0
1953-11-11,-999.0,-999.0,-999.0
1953-11-12,-999.0,-999.0,-999.0
1953-11-13,-999.0,-999.0,-999.0
1953-11-14,-999.0,-999.0,-999.0
1953-11-15,-999.0,-999.0,-999.0
1953-11-16,-999.0,-999.0,-999.0
1953-11-17,-999.0,-999.0,-999.0
1953-11-18,-999.0,-999.0,-999.0
1953-11-19,-999.0,-999.0,-999.0
1953-11-20,-999.0,-999.0,-999.0
1953-11-21,-999.0,-999.0,-999.0
1953-11-22,-999.0,-999.0,-999.0
1953-11-23,-999.0,-999.0,-999.0
1953-11-24,-999.0,-999.0,-999.0
1953-11-25,-999.0,-999.0,-999.0
1953-11-26,-999.0,-999.0,-999.0
1953-11-27,-999.0,-999.0,-999.0
1953-11-28,-999.0,-999.0,-999.0
1953-11-29,-999.0,-999.0,-999.0
1953-11-30,-999.0,-999.0,-999.0
1953-12-01,-999.0,-999.0,-999.0
1953-12-02,-999.0,-999.0,-999.0
1953-12-03,-999.0,-999.0,-999.0
1953-12-04,-999.0,-999.0,-999.0
1953-12-05,-999.0,-999.0,-999.0
1953-12-06,-999.0,-999.0,-999.0
1953-12-07,-999.0,-999.0,-999.0
1953-12-08,-999.0,-999.0,-999.0
1953-12-09,-999.0,-999.0,-999.0
1953-12-10,-999.0,-999.0,-999.0
1953-12-11,-999.0,-999.0,-999.0
1953-12-12,-999.0,-999.0,-999.0
1953-12-13,-999.0,-999.0,-999.0
1953-12-14,-999.0,-999.0,-999.0
1953-12-15,-999.0,-999.0,-999.0
1953-12-16,-999.0,-999.0,-999.0
1953-12-17,-999.0,-999.0,-999.0
1953-12-18,-999.0,-999.0,-999.0
1953-12-19,-999.0,-999.0,-999.0
1953-12-20,-999.0,-999.0,-999.0
1953-12-21,-999.0,-999.0,-999.0
1953-12-22,-999.0,-999.0,-999.0
1953-12-23,-999.0,-999.0,-999.0
1953-12-24,-999.0,-999.0,-999.0
1953-12-25,-999.0,-999.0,-999.0
1953-12-26,-999.0,-999.0,-999.0
1953-12-27,-999.0,-999.0,-999.0
1953-12-28,-999.0,-999.0,-999.0
1953-12-29,-999.0,-999.0,-999.0
1953-12-30,-999.0,-999.0,-999.0
1953-12-31,-999.0,-999.0,-999.0
1954-01-01,-999.0,-999.0,-999.0
1954-01-02,-999.0,-999.0,-999.0
1954-01-03,-999.0,-999.0,-999.0
1954-01-04,-999.0,-999.0,-999.0
1954-01-05,-999.0,-999.0,-999.0
1954-01-06,-999.0,-999.0,-999.0
1954-01-07,-999.0,-999.0,-999.0
1954-01-08,-999.0,-999.0,-999.0
1954-01-09,-999.0,-999.0,-999.0
1954-01-10,-999.0,-999.0,-999.0
1954-01-11,-999.0,-999.0,-999.0
1954-01-12,-999.0,-999.0,-999.0
1954-01-13,-999.0,-999.0,-999.0
1954-01-14,-999.0,-999.0,-999.0
1954-01-15,-999.0,-999.0,-999.0
1954-01-16,-999.0,-999.0,-999.0
1954-01-17,-999.0,-999.0,-999.0
1954-01-18,-999.0,-999.0,-999.0
1954-01-19,-999.0,-999.0,-999.0
1954-01-20,-999.0,-999.0,-999.0
1954-01-21,-999.0,-999.0,-999.0
1954-01-22,-999.0,-999.0,-999.0
1954-01-23,-999.0,-999.0,-999.0
1954-01-24,-999.0,-999.0,-999.0
1954-01-25,-999.0,-999.0,-999.0
1954-01-26,-999.0,-999.0,-999.0
1954-01-27,-999.0,-999.0,-999.0
1954-01-28,-999.0,-999.0,-999.0
1954-01-29,-999.0,-999.0,-999.0
1954-01-30,-999.0,-999.0,-999.0
1954-01-31,-999.0,-999.0,-999.0
1954-02-01,-999.0,-999.0,-999.0
1954-02-02,-999.0,-999.0,-999.0
1954-02-03,-999.0,-999.0,-999.0
1954-02-04,-999.0,-999.0,-999.0
1954-02-05,-999.0,-999.0,-999.0
1954-02-06,-999.0,-999.0,-999.0
1954-02-07,-999.0,-999.0,-999.0
1954-02-08,-999.0,-999.0,-999.0
1954-02-09,-999.0,-999.0,-999.0
1954-02-10,-999.0,-999.0,-999.0
1954-02-11,-999.0,-999.0,-999.0
1954-02-12,-999.0,-999.0,-999.0
1954-02-13,-999.0,-999.0,-999.0
1954-02-14,-999.0,-999.0,-999.0
1954-02-15,-999.0,-999.0,-999.0
1954-02-16,-999.0,-999.0,-999.0
1954-02-17,-999.0,-999.0,-999.0
1954-02-18,-999.0,-999.0,-999.0
1954-02-19,-999.0,-999.0,-999.0
1954-02-20,-999.0,-999.0,-999.0
1954-02-21,-999.0,-999.0,-999.0
1954-02-22,-999.0,-999.0,-999.0
1954-02-23,-999.0,-999.0,-999.0
1954-02-24,-999.0,-999.0,-999.0
1954-02-25,-999.0,-999.0,-999.0
1954-02-26,-999.0,-999.0,-999.0
1954-02-27,-999.0,-999.0,-999.0
1954-02-28,-999.0,-999.0,-999.0
1954-03-01,-999.0,-999.0,-999.0
1954-03-02,-999.0,-999.0,-999.0
1954-03-03,-999.0,-999.0,-999.0
1954-03-04,-999.0,-999.0,-999.0
1954-03-05,-999.0,-999.0,-999.0
1954-03-06,-999.0,-999.0,-999.0
1954-03-07,-999.0,-999.0,-999.0
1954-03-08,-999.0,-999.0,-999.0
1954-03-09,-999.0,-999.0,-999.0
1954-03-10,-999.0,-999.0,-999.0
1954-03-11,-999.0,-999.0,-999.0
1954-03-12,-999.0,-999.0,-999.0
1954-03-13,-999.0,-999.0,-999.0
1954-03-14,-999.0,-999.0,-999.0
1954-03-15,-999.0,-999.0,-999.0
